nthreads n t Csize reps delta sign1_us pm s1sd sign2_us pm s2sd combine_us pm combsd tot_ms pm totsd
17 21 11 21 10 184756 5617.6 ± 354.5 9107.5 ± 1054.9 221.7 ± 44.8 14.946 ± 1.11377
17 23 11 23 10 646646 14823.6 ± 1539.9 18011.0 ± 1167.2 309.0 ± 221.8 33.143 ± 1.94495
17 25 11 25 10 1961256 43231.2 ± 2876.7 47218.6 ± 1272.1 281.5 ± 215.6 90.731 ± 3.15279
