nthreads n t Csize reps delta sign1_us pm s1sd sign2_us pm s2sd combine_us pm combsd tot_ms pm totsd
7 21 11 21 10 184756 10123.2 ± 996.2 12631.4 ± 599.4 193.1 ± 0.7 22.947 ± 1.16262
7 23 11 23 10 646646 34355.5 ± 1892.1 37911.3 ± 2141.4 204.2 ± 1.5 72.471 ± 2.85755
7 25 11 25 10 1961256 102695.3 ± 3315.2 107386.6 ± 3644.3 219.7 ± 24.0 210.301 ± 4.92666
