nthreads n t Csize reps delta sign1_us pm s1sd sign2_us pm s2sd combine_us pm combsd tot_ms pm totsd
4 21 11 21 10 184756 17593.1 ± 1607.2 20453.2 ± 2641.9 193.6 ± 0.7 38.239 ± 3.09236
4 23 11 23 10 646646 59578.4 ± 2868.8 63641.3 ± 3301.8 202.7 ± 0.7 123.422 ± 4.37400
4 25 11 25 10 1961256 179582.8 ± 3563.9 185381.5 ± 5156.9 212.8 ± 1.1 365.177 ± 6.26857
