nthreads n t Csize reps delta sign1_us pm s1sd sign2_us pm s2sd combine_us pm combsd tot_ms pm totsd
3 21 11 21 10 184756 23915.9 ± 2298.8 25926.3 ± 1591.1 193.3 ± 0.7 50.035 ± 2.79572
3 23 11 23 10 646646 81957.9 ± 5230.9 84073.2 ± 3680.8 204.2 ± 1.8 166.235 ± 6.39613
3 25 11 25 10 1961256 245519.2 ± 10991.6 248759.0 ± 10782.9 262.0 ± 80.5 494.540 ± 15.39781
