nthreads n t Csize reps delta sign1_us pm s1sd sign2_us pm s2sd combine_us pm combsd tot_ms pm totsd
11 21 11 21 10 184756 6666.6 ± 750.8 9458.3 ± 1196.1 202.8 ± 29.2 16.327 ± 1.41251
11 23 11 23 10 646646 22453.4 ± 1824.1 25504.9 ± 1370.2 269.6 ± 209.2 48.227 ± 2.29097
11 25 11 25 10 1961256 66343.7 ± 3236.3 70067.7 ± 1122.8 211.8 ± 1.1 136.623 ± 3.42553
