nthreads n t Csize reps delta sign1_us pm s1sd sign2_us pm s2sd combine_us pm combsd tot_ms pm totsd
13 21 11 21 10 184756 5833.6 ± 805.9 8514.9 ± 1134.0 196.5 ± 7.7 14.545 ± 1.39121
13 23 11 23 10 646646 18986.9 ± 1730.4 22255.0 ± 1945.8 203.4 ± 0.5 41.445 ± 2.60392
13 25 11 25 10 1961256 55911.1 ± 2755.3 59703.8 ± 676.3 212.5 ± 1.5 115.827 ± 2.83708
